DateTime,Station,Latitude,Longitude,PM2.5,PM10,NO,NO2,NOX,CO,OZONE,PM2.5_imputed_flag,PM10_imputed_flag,NO_imputed_flag,NO2_imputed_flag,NOX_imputed_flag,CO_imputed_flag,OZONE_imputed_flag
02/09/2021 20:00,USM,4.532097222,-74.11694722,4.5,22.9,9.978,15.707,25.684,0.49304,7.405,,,,,,,
02/09/2021 21:00,USM,4.532097222,-74.11694722,4.1,32.8,10.644,17.175,27.82,0.48458,7.632,,,,,,,
02/09/2021 22:00,USM,4.532097222,-74.11694722,3.9,19,3.378,10.869,14.247,0.16339,12.12,,,,,,,
02/09/2021 23:00,USM,4.532097222,-74.11694722,3.7,30.1,3.531,13.372,16.902,0.17264,7.257,,,,,,,
03/09/2021 00:00,USM,4.532097222,-74.11694722,3.6,32.1,1.734,9.188,10.936,0.18285,9.24,,,,,,,
03/09/2021 01:00,USM,4.532097222,-74.11694722,3.6,22.2,4.499,12.302,16.801,0.17118,6.382,,,,,,,
03/09/2021 02:00,USM,4.532097222,-74.11694722,3.5,22.5,4.741,11.329,16.07,0.14759,5.717,,,,,,,
03/09/2021 03:00,USM,4.532097222,-74.11694722,3.4,12.6,25.942,18.292,44.233,0.23478,1.989,,,,,,,
03/09/2021 04:00,USM,4.532097222,-74.11694722,3.4,26.2,52.038,19.992,72.029,0.43684,0,,,,,,,
03/09/2021 05:00,USM,4.532097222,-74.11694722,3.4,32.6,50.118,19.674,69.791,0.7785,0.199,,,,,,,
03/09/2021 06:00,USM,4.532097222,-74.11694722,3.9,61.1,14.566,13.819,28.385,0.43751,4.355,,,,,,,
03/09/2021 07:00,USM,4.532097222,-74.11694722,4,58.3,13.184,11.644,24.829,0.5173,8.227,,,,,,,
03/09/2021 08:00,USM,4.532097222,-74.11694722,4.5,53.8,11.441,9.626,21.066,0.3128,13.406,,,,,,,
03/09/2021 09:00,USM,4.532097222,-74.11694722,4.5,28,7.059,7.924,14.983,0.29331,15.477,,,,,,,
03/09/2021 10:00,USM,4.532097222,-74.11694722,5.1,18.9,1.415,2.92,4.335,0.14628,16.688,,,,,,,
03/09/2021 11:00,USM,4.532097222,-74.11694722,4.7,36.2,15.116,10.766,25.882,0.47348,12.398,,,,,,,
03/09/2021 12:00,USM,4.532097222,-74.11694722,4.4,31.5,5.216,5.694,10.911,0.25763,14.859,,,,,,,
03/09/2021 13:00,USM,4.532097222,-74.11694722,4,18.9,7.016,6.215,13.232,0.27641,13.798,,,,,,,
03/09/2021 14:00,USM,4.532097222,-74.11694722,3.9,35.5,7.238,5.69,12.928,0.23947,12.246,,,,,,,
03/09/2021 15:00,USM,4.532097222,-74.11694722,3.6,21.7,16.624,10.154,26.778,0.49071,10.64,,,,,,,
03/09/2021 16:00,USM,4.532097222,-74.11694722,3.3,20.3,16.983,11.487,28.47,0.59782,8.992,,,,,,,
03/09/2021 17:00,USM,4.532097222,-74.11694722,3.2,40.5,18.455,14.269,32.724,0.60095,6.556,,,,,,,
03/09/2021 18:00,USM,4.532097222,-74.11694722,3.1,25.5,19.699,14.01,33.709,0.69107,6.397,,,,,,,
03/09/2021 19:00,USM,4.532097222,-74.11694722,3,14.2,19.571,17.025,36.595,0.66513,6.14,,,,,,,
03/09/2021 20:00,USM,4.532097222,-74.11694722,3,32.3,9.71,13.735,23.445,0.49076,8.381,,,,,,,
03/09/2021 21:00,USM,4.532097222,-74.11694722,3,17.5,5.365,12.705,18.07,0.42531,9.906,,,,,,,
03/09/2021 22:00,USM,4.532097222,-74.11694722,3.2,11.9,2.341,11.446,13.786,0.25895,12.183,,,,,,,
03/09/2021 23:00,USM,4.532097222,-74.11694722,3.7,22.9,4.916,16.419,21.335,0.24152,6.04,,,,,,,
04/09/2021 00:00,USM,4.532097222,-74.11694722,3.6,28.6,14.484,20.144,34.658,0.34872,0.518,,,,,,,
04/09/2021 01:00,USM,4.532097222,-74.11694722,3.5,29.2,12.202,18.502,30.705,0.34812,0.863142857,,,,,,,interpolated
04/09/2021 02:00,USM,4.532097222,-74.11694722,3.7,27.4,4.39,13.244,17.635,0.22289,1.208285714,,,,,,,interpolated
04/09/2021 03:00,USM,4.532097222,-74.11694722,3.6,19.2,8.362,14.487,22.849,0.22858,1.553428571,,,,,,,interpolated
04/09/2021 04:00,USM,4.532097222,-74.11694722,3.6,29.6,27.581,19.574,47.156,0.42122,1.898571429,,,,,,,interpolated
04/09/2021 05:00,USM,4.532097222,-74.11694722,3.5,37.3,61.493,20.868,82.36,0.83556,2.243714286,,,,,,,interpolated
04/09/2021 06:00,USM,4.532097222,-74.11694722,4.5,47.5,101.52,20.247,121.767,1.57059,2.588857143,,,,,,,interpolated
04/09/2021 07:00,USM,4.532097222,-74.11694722,5.6,51.6,41,18.185,59.186,0.85246,2.934,,,,,,,
04/09/2021 08:00,USM,4.532097222,-74.11694722,7.8,68.5,8.327,10.356,18.683,0.34078,11.287,,,,,,,
04/09/2021 09:00,USM,4.532097222,-74.11694722,11.6,39.7,5.745,9.855,15.6,0.30554,15.3,,,,,,,
04/09/2021 10:00,USM,4.532097222,-74.11694722,9.6,39.7,3.965,6.523,10.488,0.24273,18.079,,,,,,,
04/09/2021 11:00,USM,4.532097222,-74.11694722,7.9,54.7,3.07,4.293,7.362,0.22125,20.155,,,,,,,
04/09/2021 12:00,USM,4.532097222,-74.11694722,6.6,28.5,7.711,8.025,15.736,0.41621,17.847,,,,,,,
04/09/2021 13:00,USM,4.532097222,-74.11694722,5,28.2,2.117,3.904,6.02,0.22253,19.173,,,,,,,
04/09/2021 14:00,USM,4.532097222,-74.11694722,3.5,26.9,3.462,5.273,8.735,0.2347,16.933,,,,,,,
04/09/2021 15:00,USM,4.532097222,-74.11694722,2.5,21.1,13.213,10.271,23.483,0.58128,14.277,,,,,,,
04/09/2021 16:00,USM,4.532097222,-74.11694722,1.9,16.2,11.608,9.588,21.196,0.56185,14.285,,,,,,,
04/09/2021 17:00,USM,4.532097222,-74.11694722,1.4,20.2,16.195,14.43,30.625,0.75779,11.494,,,,,,,
04/09/2021 18:00,USM,4.532097222,-74.11694722,1.1,29.4,26.25,20.803,47.053,1.00879,5.664,,,,,,,
04/09/2021 19:00,USM,4.532097222,-74.11694722,0.9,25.7,16.441,19.184,35.625,0.84753,4.697,,,,,,,
04/09/2021 20:00,USM,4.532097222,-74.11694722,1.7,28.7,21.2,20.471,41.672,1.00265,3.224,,,,,,,
04/09/2021 21:00,USM,4.532097222,-74.11694722,1.5,37.7,13.635,19.858,33.492,0.80803,1.267,,,,,,,
04/09/2021 22:00,USM,4.532097222,-74.11694722,1.4,50.6,14.204,15.444,29.649,0.62493,1.63,,,,,,,
04/09/2021 23:00,USM,4.532097222,-74.11694722,1.7,68,8.506,16.127,24.633,0.54149,2.509,,,,,,,
05/09/2021 00:00,USM,4.532097222,-74.11694722,3.8,57.6,3.709,13.205,16.935,0.32898,5.514,,,,,,,
05/09/2021 01:00,USM,4.532097222,-74.11694722,3.6,61.4,3.309,13.948,17.257,0.25638,5.14,,,,,,,
05/09/2021 02:00,USM,4.532097222,-74.11694722,3.5,35.3,2.15,9.54,11.69,0.2357,9.543,,,,,,,
05/09/2021 03:00,USM,4.532097222,-74.11694722,3.4,35,2.436,11.155,13.592,0.30601,8.041,,,,,,,
05/09/2021 04:00,USM,4.532097222,-74.11694722,4.2,45.8,12.506,14.059,26.566,0.36898,2.095,,,,,,,
05/09/2021 05:00,USM,4.532097222,-74.11694722,5.4,38.5,18.602,16.342,34.944,0.48796,1.272,,,,,,,
05/09/2021 06:00,USM,4.532097222,-74.11694722,9.3,30.7,27.314,14.798,42.113,0.63937,0.356,,,,,,,
05/09/2021 07:00,USM,4.532097222,-74.11694722,11.7,47.7,10.846,10.065,20.911,0.40492,8.742,,,,,,,
05/09/2021 08:00,USM,4.532097222,-74.11694722,12.5,51.9,4.921,8.011,12.933,0.2554,16.271,,,,,,,
05/09/2021 09:00,USM,4.532097222,-74.11694722,10.3,54.5,4.243,6.792,11.034,0.24042,19.249,,,,,,,
05/09/2021 10:00,USM,4.532097222,-74.11694722,11.7,28.7,3.211,3.577,6.788,0.183,20.08,,,,,,,
05/09/2021 11:00,USM,4.532097222,-74.11694722,9.5,34.8,2.531,3.544,6.075,0.18371,19.899,,,,,,,
05/09/2021 12:00,USM,4.532097222,-74.11694722,6.8,34.2,5.679,5.441,11.121,0.28714,19.292,,,,,,,
05/09/2021 13:00,USM,4.532097222,-74.11694722,5.9,18.9,2.334,6.144,8.478,0.26344,22.095,,,,,,,
05/09/2021 14:00,USM,4.532097222,-74.11694722,4.1,11,4.497,4.844,9.341,0.27861,19.382,,,,,,,
05/09/2021 15:00,USM,4.532097222,-74.11694722,3,33,12.989,10.1,23.089,0.57425,16.448,,,,,,,
05/09/2021 16:00,USM,4.532097222,-74.11694722,2.2,18.5,17.699,12.398,30.097,0.67054,13.699,,,,,,,
05/09/2021 17:00,USM,4.532097222,-74.11694722,1.7,23.6,19.52,14.909,34.429,0.69985,9.933,,,,,,,
05/09/2021 18:00,USM,4.532097222,-74.11694722,1.3,35.7,2.624,17.647,20.271,0.54456,8.323,,,,,,,
05/09/2021 19:00,USM,4.532097222,-74.11694722,1,29.4,24.704,28.161,52.866,1.04536,1.758,,,,,,,
05/09/2021 20:00,USM,4.532097222,-74.11694722,0.9,24.3,27.77,30.27,58.04,1.19951,0,,,,,,,
05/09/2021 21:00,USM,4.532097222,-74.11694722,3.3,30.1,21.538,25.31,46.848,0.96856,0,,,,,,,
05/09/2021 22:00,USM,4.532097222,-74.11694722,8.5,38.2,12.721,25.803,38.525,0.77624,0,,,,,,,
05/09/2021 23:00,USM,4.532097222,-74.11694722,7.4,54.5,31.379,25.125,56.505,0.84519,0,,,,,,,
06/09/2021 00:00,USM,4.532097222,-74.11694722,6.8,53.4,11.626,16.439,28.101,0.4659,4.781,,,,,,,
06/09/2021 01:00,USM,4.532097222,-74.11694722,8.8,49.8,5.678,17.781,23.459,0.32265,2.97,,,,,,,
06/09/2021 02:00,USM,4.532097222,-74.11694722,6.8,45.3,2.16,13.426,15.585,0.24721,5.279,,,,,,,
06/09/2021 03:00,USM,4.532097222,-74.11694722,12.6,24.3,2.448,16.462,18.909,0.34391,3.753,,,,,,,
06/09/2021 04:00,USM,4.532097222,-74.11694722,14.4,14.4,10.959,22.184,33.143,0.45671,1.6,,,,,,,
06/09/2021 05:00,USM,4.532097222,-74.11694722,11,22.6,3.21,17.685,20.895,0.42981,2.533,,,,,,,
06/09/2021 06:00,USM,4.532097222,-74.11694722,11.6,30.6,41.552,29.427,70.979,0.87625,1.571,,,,,,,
06/09/2021 07:00,USM,4.532097222,-74.11694722,14.9,29.8,29.398,27.03,56.427,0.80677,1.549,,,,,,,
06/09/2021 08:00,USM,4.532097222,-74.11694722,18.5,18.5,33.783,20.137,53.92,0.84727,2.474,,,,,,,
06/09/2021 09:00,USM,4.532097222,-74.11694722,13.5,21.5,20.333,18.466,38.799,0.64543,8.056,,,,,,,
06/09/2021 10:00,USM,4.532097222,-74.11694722,18,18,21.084,18.183,39.268,0.58637,10.908,,,,,,,
06/09/2021 11:00,USM,4.532097222,-74.11694722,13.4,41.8,26.091,21.095,47.186,0.62408,11.967,,,,,,,
06/09/2021 12:00,USM,4.532097222,-74.11694722,9.9,22.4,20.888,17.567,38.455,0.59074,15.39,,,,,,,
06/09/2021 13:00,USM,4.532097222,-74.11694722,7.4,19.6,21.092,12.733,33.825,0.50341,17.552,,,,,,,
06/09/2021 14:00,USM,4.532097222,-74.11694722,6,29.6,20.491,14.566,35.057,0.59985,13.655,,,,,,,
06/09/2021 15:00,USM,4.532097222,-74.11694722,5.3,29.8,23.365,17.592,40.957,0.76577,12.328,,,,,,,
06/09/2021 16:00,USM,4.532097222,-74.11694722,4.9,40,22.51,17.826,40.336,0.74847,11.386,,,,,,,
06/09/2021 17:00,USM,4.532097222,-74.11694722,6.2,39.4,19.841,21.809,41.65,0.84444,7.798,,,,,,,
06/09/2021 18:00,USM,4.532097222,-74.11694722,6.3,34.7,12.268,25.159,37.427,0.91975,3.467,,,,,,,
06/09/2021 19:00,USM,4.532097222,-74.11694722,6.7,36.8,15.474,22.474,37.948,0.84609,4.797,,,,,,,
06/09/2021 20:00,USM,4.532097222,-74.11694722,7,44,20.853,23.139,43.992,0.93476,7.445,,,,,,,
06/09/2021 21:00,USM,4.532097222,-74.11694722,8.4,39.7,13.972,21.326,35.298,0.66417,6.975,,,,,,,
06/09/2021 22:00,USM,4.532097222,-74.11694722,8.8,39,8.493,18.065,26.558,0.44973,7.572,,,,,,,
06/09/2021 23:00,USM,4.532097222,-74.11694722,7.3,44.8,2.908,9.587,12.495,0.29881,13.123,,,,,,,
07/09/2021 00:00,USM,4.532097222,-74.11694722,5.4,29.3,1.505,6.763,8.29,0.16956,13.021,,,,,,,
07/09/2021 01:00,USM,4.532097222,-74.11694722,4.5,35.1,0.895,6.201,7.096,0.17641,13.168,,,,,,,
07/09/2021 02:00,USM,4.532097222,-74.11694722,8.5,18.3,4.58,10.494,15.074,0.1557,6.052,,,,,,,
07/09/2021 03:00,USM,4.532097222,-74.11694722,6.7,22.7,10.134,15.687,25.821,0.1773,2.456,,,,,,,
07/09/2021 04:00,USM,4.532097222,-74.11694722,5.7,38.9,40.319,18.421,58.739,0.3399,0.452,,,,,,,
07/09/2021 05:00,USM,4.532097222,-74.11694722,5.6,45.2,66.966,20.998,87.964,0.86003,0.273,,,,,,,
07/09/2021 06:00,USM,4.532097222,-74.11694722,9.9,72.6,84.625,26.877,111.503,1.52997,0.643,,,,,,,
07/09/2021 07:00,USM,4.532097222,-74.11694722,13.7,79.9,38.541,21.583,60.123,0.6885,3.949,,,,,,,
07/09/2021 08:00,USM,4.532097222,-74.11694722,15.8,72.8,11.59,14.169,25.759,0.38075,12.353,,,,,,,
07/09/2021 09:00,USM,4.532097222,-74.11694722,18.4,46,9.594,10.196,19.789,0.32853,16.699,,,,,,,
07/09/2021 10:00,USM,4.532097222,-74.11694722,17.8,33.1,1.119,2.654,3.773,0.12778,20.15,,,,,,,
07/09/2021 11:00,USM,4.532097222,-74.11694722,13.6,22.6,3.975,4.964,8.938,0.1792,19.43,,,,,,,
07/09/2021 12:00,USM,4.532097222,-74.11694722,9.8,36.8,7.42,6.47,13.89,0.33561,18.241,,,,,,,
07/09/2021 13:00,USM,4.532097222,-74.11694722,7.4,28.9,8.151,6.995,15.146,0.33731,18.441,,,,,,,
07/09/2021 14:00,USM,4.532097222,-74.11694722,5.4,28.9,10.442,9.101,19.543,0.39218,17.77,,,,,,,
07/09/2021 15:00,USM,4.532097222,-74.11694722,4.1,25.7,12.939,12.771,25.71,0.52751,15.997,,,,,,,
07/09/2021 16:00,USM,4.532097222,-74.11694722,3.2,33,5.668,6.923,12.592,0.29136,18.119,,,,,,,
07/09/2021 17:00,USM,4.532097222,-74.11694722,3.2,18.6,20.495,21.781,42.276,0.65871,9.235,,,,,,,
07/09/2021 18:00,USM,4.532097222,-74.11694722,3.1,19.7,21.529,20.03,41.56,0.74557,8.581,,,,,,,
07/09/2021 19:00,USM,4.532097222,-74.11694722,6.2,34.3,18.657,20.763,39.42,0.80021,8.018,,,,,,,
07/09/2021 20:00,USM,4.532097222,-74.11694722,5.7,24.1,18.512,21.334,39.846,0.8232,8.25,,,,,,,
07/09/2021 21:00,USM,4.532097222,-74.11694722,5.1,28.8,8.758,16.05,24.807,0.48073,8.742,,,,,,,
07/09/2021 22:00,USM,4.532097222,-74.11694722,4.4,24,6.016,15.474,21.49,0.42471,9.895,,,,,,,
07/09/2021 23:00,USM,4.532097222,-74.11694722,4,36.8,2.855,13.731,16.586,0.29912,10.049,,,,,,,
08/09/2021 00:00,USM,4.532097222,-74.11694722,3.9,21.2,1.142,6.082,7.237,0.18508,13.553,,,,,,,
08/09/2021 01:00,USM,4.532097222,-74.11694722,3.6,24.5,2.634,14.013,16.647,0.23501,7.917,,,,,,,
08/09/2021 02:00,USM,4.532097222,-74.11694722,3.5,23.8,2.164,15.69,17.854,0.25849,4.514,,,,,,,
08/09/2021 03:00,USM,4.532097222,-74.11694722,3.4,22.7,10.523,21.188,31.712,0.42758,0.622,,,,,,,
08/09/2021 04:00,USM,4.532097222,-74.11694722,4.1,28.8,24.58,21.566,46.146,0.49962,0,,,,,,,
08/09/2021 05:00,USM,4.532097222,-74.11694722,4.5,47.1,4.439,12.202,16.64,0.31704,10.662,,,,,,,
08/09/2021 06:00,USM,4.532097222,-74.11694722,5.5,44.7,12.79,16.288,29.079,0.57246,6.976,,,,,,,
08/09/2021 07:00,USM,4.532097222,-74.11694722,5.3,25,5.013,7.807,12.821,0.29632,14.295,,,,,,,
08/09/2021 08:00,USM,4.532097222,-74.11694722,5.8,30.7,9.777,9.333,19.11,0.29866,14.174,,,,,,,
08/09/2021 09:00,USM,4.532097222,-74.11694722,9.2,20.8,6.495,6.367,12.862,0.27859,15.982,,,,,,,
08/09/2021 10:00,USM,4.532097222,-74.11694722,7.3,27.1,6.359666667,6.024,12.38366667,0.271743333,15.97366667,,,interpolated,interpolated,interpolated,interpolated,interpolated
08/09/2021 11:00,USM,4.532097222,-74.11694722,7.7,46.8,6.224333333,5.681,11.90533333,0.264896667,15.96533333,,,interpolated,interpolated,interpolated,interpolated,interpolated
08/09/2021 12:00,USM,4.532097222,-74.11694722,6.3,31,6.089,5.338,11.427,0.25805,15.957,,,,,,,
08/09/2021 13:00,USM,4.532097222,-74.11694722,4.7,22.4,3.434,4.644,8.078,0.17033,15.638,,,,,,,
08/09/2021 14:00,USM,4.532097222,-74.11694722,3.3,29.6,8.563,6.571,15.134,0.28599,14.865,,,,,,,
08/09/2021 15:00,USM,4.532097222,-74.11694722,2.5,27.9,3.131,4.167,7.298,0.15818,17.225,,,,,,,
08/09/2021 16:00,USM,4.532097222,-74.11694722,2.6,18.1,5.23,5.299,10.53,0.24718,16.585,,,,,,,
08/09/2021 17:00,USM,4.532097222,-74.11694722,3.2,23.3,15.846,11.646,27.492,0.55961,11.771,,,,,,,
08/09/2021 18:00,USM,4.532097222,-74.11694722,2.6,22.9,19.056,16.814,35.87,0.74493,7.979,,,,,,,
08/09/2021 19:00,USM,4.532097222,-74.11694722,3.4,28,4.395,10.832,15.227,0.43774,10.582,,,,,,,
08/09/2021 20:00,USM,4.532097222,-74.11694722,3.2,31.6,10.586,15.545,26.13,0.59822,7.652,,,,,,,
08/09/2021 21:00,USM,4.532097222,-74.11694722,3.1,21.9,8.665,17.112,25.777,0.54882,3.569,,,,,,,
08/09/2021 22:00,USM,4.532097222,-74.11694722,2.8,36.5,7.579,16.132,23.711,0.46244,3.345,,,,,,,
08/09/2021 23:00,USM,4.532097222,-74.11694722,2.7,40.3,4.33,11.851,16.18,0.28437,5.485,,,,,,,
09/09/2021 00:00,USM,4.532097222,-74.11694722,2.6,22.9,1.726,7.374,9.111,0.19317,7.989,,,,,,,
09/09/2021 01:00,USM,4.532097222,-74.11694722,2.7,27,2.247,6.248,8.495,0.13422,7.939,,,,,,,
09/09/2021 02:00,USM,4.532097222,-74.11694722,2.7,34.9,3.067,12.374,15.441,0.15052,5.13,,,,,,,
09/09/2021 03:00,USM,4.532097222,-74.11694722,3.7,34.7,5.914,13.841,19.754,0.28017,2.717,,,,,,,
09/09/2021 04:00,USM,4.532097222,-74.11694722,4.8,40.1,35.751,16.962,52.713,0.31811,0.754,,,,,,,
09/09/2021 05:00,USM,4.532097222,-74.11694722,4.4,34.7,39.716,18.31,58.027,0.71962,0,,,,,,,
09/09/2021 06:00,USM,4.532097222,-74.11694722,4,56.6,28.24,17.452,45.692,0.92654,1.409,,,,,,,
09/09/2021 07:00,USM,4.532097222,-74.11694722,9.3,53.9,30.667,21.994,52.66,0.78934,2.136,,,,,,,
09/09/2021 08:00,USM,4.532097222,-74.11694722,13.1,60.8,53.081,32.948,86.029,1.23061,2.581,,,,,,,
09/09/2021 09:00,USM,4.532097222,-74.11694722,22.9,79.1,9.065,8.776,17.841,0.28858,12.891,,,,,,,
09/09/2021 10:00,USM,4.532097222,-74.11694722,20.3,37.5,7.135,7.173,14.307,0.25211,15.363,,,,,,,
09/09/2021 11:00,USM,4.532097222,-74.11694722,14.9,45.8,5.809,5.857,11.666,0.23522,16.791,,,,,,,
09/09/2021 12:00,USM,4.532097222,-74.11694722,11.3,37.5,6.102,6.466,12.568,0.20718,16.001,,,,,,,
09/09/2021 13:00,USM,4.532097222,-74.11694722,8.8,37,5.563,6.018,11.582,0.21045,16.141,,,,,,,
09/09/2021 14:00,USM,4.532097222,-74.11694722,7.4,40.1,4.819,5.544,10.363,0.17904,16.926,,,,,,,
09/09/2021 15:00,USM,4.532097222,-74.11694722,8.3,36.4,4.414,5.296,9.711,0.15421,16.894,,,,,,,
09/09/2021 16:00,USM,4.532097222,-74.11694722,6.6,33.5,12.612,9.084,21.696,0.39731,13.861,,,,,,,
09/09/2021 17:00,USM,4.532097222,-74.11694722,5.8,27.3,11.938,12.635,24.573,0.45842,11.593,,,,,,,
09/09/2021 18:00,USM,4.532097222,-74.11694722,4.9,25,3.959,12.306,16.264,0.21094,9.98,,,,,,,
09/09/2021 19:00,USM,4.532097222,-74.11694722,3.8,43.6,9.796,14.468,24.264,0.45908,8.085,,,,,,,
09/09/2021 20:00,USM,4.532097222,-74.11694722,3.9,39.3,10.686,15.475,26.161,0.65942,4.916,,,,,,,
09/09/2021 21:00,USM,4.532097222,-74.11694722,10.7,37.2,9.912,16.875,26.787,0.48846,3.871,,,,,,,
09/09/2021 22:00,USM,4.532097222,-74.11694722,8.3,53.8,7.922,15.293,23.215,0.43165,3.167,,,,,,,
09/09/2021 23:00,USM,4.532097222,-74.11694722,6.1,45.4,2.247,11.407,13.654,0.28651,5.786,,,,,,,
10/09/2021 00:00,USM,4.532097222,-74.11694722,5.1,52.2,3.357,10.598,13.967,0.25271,6.72,,,,,,,
10/09/2021 01:00,USM,4.532097222,-74.11694722,4.8,42,2.659,8.598,11.257,0.18741,7.238,,,,,,,
10/09/2021 02:00,USM,4.532097222,-74.11694722,6.4,42.3,8.401,12.903,21.305,0.15056,2.586,,,,,,,
10/09/2021 03:00,USM,4.532097222,-74.11694722,5.6,43.9,13.936,14.367,28.304,0.21365,2.12,,,,,,,
10/09/2021 04:00,USM,4.532097222,-74.11694722,8.2,36.1,31.711,20.259,51.969,0.40644,0.028,,,,,,,
10/09/2021 05:00,USM,4.532097222,-74.11694722,13.4,47.9,31.165,20.518,51.683,0.65902,0.492,,,,,,,
10/09/2021 06:00,USM,4.532097222,-74.11694722,10.1,47,16.673,16.933,33.606,0.68903,4.415,,,,,,,
10/09/2021 07:00,USM,4.532097222,-74.11694722,8.3,33.6,10.919,11.435,22.354,0.44143,9.266,,,,,,,
10/09/2021 08:00,USM,4.532097222,-74.11694722,19.9,21.8,9.831,9.786,19.618,0.32597,12.61,,,,,,,
10/09/2021 09:00,USM,4.532097222,-74.11694722,14.6,27,10.99,10.576,21.565,0.35672,12.373,,,,,,,
10/09/2021 10:00,USM,4.532097222,-74.11694722,10.9,31.9,11.309,7.764,19.072,0.27243,14.334,,,,,,,
10/09/2021 11:00,USM,4.532097222,-74.11694722,9,45.3,10.677,7.894,18.571,0.34635,15.031,,,,,,,
10/09/2021 12:00,USM,4.532097222,-74.11694722,7.3,31,3.74,4.288,8.028,0.17922,17.211,,,,,,,
10/09/2021 13:00,USM,4.532097222,-74.11694722,5.7,16.9,3.874,5.561,9.435,0.16797,17.736,,,,,,,
10/09/2021 14:00,USM,4.532097222,-74.11694722,4.3,18.8,8.174,7.381,15.555,0.32425,16.241,,,,,,,
10/09/2021 15:00,USM,4.532097222,-74.11694722,3.7,54.9,13.902,10.184,24.086,0.4268,14.124,,,,,,,
10/09/2021 16:00,USM,4.532097222,-74.11694722,3.2,39.4,17.421,13.722,31.143,0.46327,11.229,,,,,,,
10/09/2021 17:00,USM,4.532097222,-74.11694722,2.7,50.8,13.379,10.995,24.374,0.47571,11.945,,,,,,,
10/09/2021 18:00,USM,4.532097222,-74.11694722,2.6,26.5,8.201,11.484,19.686,0.45647,13.568,,,,,,,
10/09/2021 19:00,USM,4.532097222,-74.11694722,2.4,32.9,11.301,12.433,23.733,0.54213,12.83,,,,,,,
10/09/2021 20:00,USM,4.532097222,-74.11694722,2.2,25.5,10.886,15.56,26.446,0.59645,13.712,,,,,,,
10/09/2021 21:00,USM,4.532097222,-74.11694722,2.2,23.9,4.418,11.03,15.448,0.32485,15.419,,,,,,,
10/09/2021 22:00,USM,4.532097222,-74.11694722,2.4,19.2,6.635,14.748,21.383,0.36366,9.565,,,,,,,
10/09/2021 23:00,USM,4.532097222,-74.11694722,2.4,39.8,4.452,10.809,15.26,0.24034,11.558,,,,,,,
11/09/2021 00:00,USM,4.532097222,-74.11694722,2.5,21.2,1.189,6.08,7.282,0.15645,19.362,,,,,,,
11/09/2021 01:00,USM,4.532097222,-74.11694722,2.6,12.4,1.258,8.134,9.393,0.16173,17.706,,,,,,,
11/09/2021 02:00,USM,4.532097222,-74.11694722,2.5,8.5,1.308,7.04,8.348,0.1254,18.398,,,,,,,
11/09/2021 03:00,USM,4.532097222,-74.11694722,2.5,10.3,1.221,7.754,8.974,0.12973,18.012,,,,,,,
11/09/2021 04:00,USM,4.532097222,-74.11694722,2.5,6.8,1.968,9.658,11.626,0.19565,17.283,,,,,,,
11/09/2021 05:00,USM,4.532097222,-74.11694722,2.5,6.1,2.335,11.846,14.181,0.26097,15.763,,,,,,,
11/09/2021 06:00,USM,4.532097222,-74.11694722,2.5,13.5,4.627,11.748,16.375,0.34599,14.501,,,,,,,
11/09/2021 07:00,USM,4.532097222,-74.11694722,2.5,32.5,6.541,13.025,19.566,0.36601,13.918,,,,,,,
11/09/2021 08:00,USM,4.532097222,-74.11694722,2.5,18.6,9.547,12.366,21.913,0.4485,14.161,,,,,,,
11/09/2021 09:00,USM,4.532097222,-74.11694722,2.5,25,9.814,10.985,20.799,0.40314,17.624,,,,,,,
11/09/2021 10:00,USM,4.532097222,-74.11694722,2.5,31.3,5.224,6.481,11.706,0.26167,20.032,,,,,,,
11/09/2021 11:00,USM,4.532097222,-74.11694722,2.4,45,4.113,5.451,9.564,0.22043,19.439,,,,,,,
11/09/2021 12:00,USM,4.532097222,-74.11694722,2.4,27.2,2.97,4.224,7.195,0.19004,20.061,,,,,,,
11/09/2021 13:00,USM,4.532097222,-74.11694722,2.4,24,3.955,4.689,8.644,0.21295,20.312,,,,,,,
11/09/2021 14:00,USM,4.532097222,-74.11694722,2.6,20.9,3.219,4.048,7.266,0.22172,21.831,,,,,,,
11/09/2021 15:00,USM,4.532097222,-74.11694722,2.6,13,3.709,4.594,8.303,0.24027,22.516,,,,,,,
11/09/2021 16:00,USM,4.532097222,-74.11694722,2.6,16.2,2.48,4.495,6.975,0.18065,22.722,,,,,,,
11/09/2021 17:00,USM,4.532097222,-74.11694722,2.6,20.6,0.995,4.053,5.048,0.16089,22.59,,,,,,,
11/09/2021 18:00,USM,4.532097222,-74.11694722,2.5,11.4,24.957,18.885,43.842,0.69651,11.145,,,,,,,
11/09/2021 19:00,USM,4.532097222,-74.11694722,2.6,22.6,19.759,20.286,40.045,0.78231,8.327,,,,,,,
11/09/2021 20:00,USM,4.532097222,-74.11694722,2.6,15.3,11.747,21.551,33.298,0.64598,6.581,,,,,,,
11/09/2021 21:00,USM,4.532097222,-74.11694722,2.5,14.8,15.033,26.342,41.375,0.67548,1.216,,,,,,,
11/09/2021 22:00,USM,4.532097222,-74.11694722,2.7,36.6,16.63,30.193,46.823,0.88622,0.977,,,,,,,
11/09/2021 23:00,USM,4.532097222,-74.11694722,2.7,38.3,17.748,28.537,46.285,0.68606,0.832,,,,,,,
